query_id	num_pedido_normalizado	relevance	origem_julgamento
QG001	BR112023002190	0	presumido
QG001	BR112022011008	0	presumido
QG001	BR112022016055	2	julgado
QG001	BR112018007172	0	presumido
QG001	BR112022016556	0	presumido
QG001	BR112023019143	0	presumido
QG001	BR112017013569	0	presumido
QG001	BR112018005015	0	presumido
QG001	BR112019009696	0	presumido
QG001	BR102018011025	0	presumido
QG001	BR102020006557	0	presumido
QG001	BR112022009847	0	presumido
QG001	BR112022011038	0	presumido
QG001	BR112018067767	0	presumido
QG001	BR112023019736	0	presumido
QG001	BR102017016582	0	presumido
QG001	BR112017023774	0	presumido
QG001	BR102016020210	0	presumido
QG001	BR112020015847	0	presumido
QG001	BR112023020811	0	presumido
QG001	BR102021013147	0	presumido
QG001	BR112022008216	0	presumido
QG001	BR112020010518	0	presumido
QG001	BR112023014225	0	presumido
QG001	BR112018075934	0	presumido
QG001	BR102015016458	0	presumido
QG001	BR112022019100	0	presumido
QG001	BR112019020823	0	presumido
QG001	BR112017018340	0	presumido
QG001	BR1013745	0	presumido
QG001	BR112019010304	0	presumido
QG001	BR112019021671	0	presumido
QG001	BR112022013244	0	presumido
QG001	BR112018075552	0	presumido
QG001	BR112018003234	0	presumido
QG001	BR112017018575	0	presumido
QG001	BR112015019634	0	presumido
QG001	BR112022021864	0	presumido
QG001	BR112016029333	0	presumido
QG001	BR112014000688	0	presumido
QG001	BR112022019141	0	presumido
QG001	BR112020008167	0	presumido
QG001	BR102017015092	0	presumido
QG001	BR102021016200	0	presumido
QG001	BR112022009175	0	presumido
QG001	BR102017006718	0	presumido
QG001	BR112017021620	0	presumido
QG001	BR102017001534	0	presumido
QG001	BR102017021241	0	presumido
QG001	BR112023001511	0	presumido
QG001	BR112019000068	0	presumido
QG001	BR112017008423	0	presumido
QG001	BR112022026643	0	presumido
QG001	BR112022015428	0	presumido
QG001	BR112023005214	0	presumido
QG001	BR112023018852	0	presumido
QG001	BR112022026374	0	presumido
QG001	BR112015013615	0	presumido
QG001	BR112022007893	0	presumido
QG001	BR122022016119	0	presumido
QG001	BR112022024238	0	presumido
QG001	BR112013033527	0	presumido
QG001	BR112022023016	0	presumido
QG001	BR112022022639	0	presumido
QG001	BR112022010895	0	presumido
QG001	BR112022007329	0	presumido
QG001	BR112023006276	0	presumido
QG001	BR112023012466	0	presumido
QG001	BR112023003732	0	presumido
QG001	BR202022002027	0	presumido
QG001	BR112022023457	0	presumido
QG001	BR102021010932	0	presumido
QG001	BR112023020971	0	presumido
QG001	BR112018070128	0	presumido
QG001	BR1004003	0	presumido
QG001	BR102014023355	0	presumido
QG001	BR112022026824	0	presumido
QG001	BR202017017795	0	presumido
QG001	BR112022023025	0	presumido
QG001	BR112019016806	0	presumido
QG001	BR112018010070	0	presumido
QG001	BR112022027113	0	presumido
QG001	BR112020010644	0	presumido
QG001	BR112018015320	0	presumido
QG001	BR112018076621	0	presumido
QG001	BR112017009851	0	presumido
QG001	BR112018009028	0	presumido
QG001	BR112020007069	0	presumido
QG001	BR112018073617	0	presumido
QG001	BR112017011456	0	presumido
QG001	BR112023001659	0	presumido
QG001	BR112018015304	0	presumido
QG001	BR112019017432	0	presumido
QG001	BR102018077084	0	presumido
QG001	BR102013007727	0	presumido
QG001	BR112018000747	0	presumido
QG001	BR112022025675	0	presumido
QG001	BR112022009162	0	presumido
QG001	BR112014018841	0	presumido
QG001	BR112015003087	0	presumido
QG001	BR112023005598	0	presumido
QG001	BR112022021396	0	presumido
QG001	BR202022015630	0	presumido
QG001	BR112022008276	0	presumido
QG001	BR112017016512	0	presumido
QG001	BR112023017616	0	presumido
QG001	BR112022007987	0	presumido
QG001	BR112023006272	0	presumido
QG001	BR112023017478	0	presumido
QG001	BR112013028429	0	presumido
QG001	BR112017019953	0	presumido
QG001	BR112022000810	0	presumido
QG001	BR112018069661	0	presumido
QG001	BR112017006018	0	presumido
QG001	BR102013002579	0	presumido
QG001	BR112019006225	0	presumido
QG001	BR112023020486	0	presumido
QG001	BR102022018144	0	presumido
QG001	BR112022012320	0	presumido
QG001	BR112023003940	0	presumido
QG001	BR102022008634	0	presumido
QG001	BR132021020373	0	presumido
QG001	BR112023003884	0	presumido
QG001	BR112019011097	0	presumido
QG001	BR112017025352	0	presumido
QG001	BR112020011357	0	presumido
QG001	BR112023017801	0	presumido
QG001	BR112018076655	0	presumido
QG001	BR102017001325	0	presumido
QG001	BR112018070595	0	presumido
QG001	BR112015020699	0	presumido
QG001	BR112017008885	0	presumido
QG001	BR112015011544	0	presumido
QG001	BR112023000207	0	presumido
QG001	BR112020015012	0	presumido
QG001	BR112017024911	0	presumido
QG001	BR112017012211	2	julgado
QG001	BR102017017509	0	presumido
QG001	BR112015017338	0	presumido
QG001	BR112020005388	0	presumido
QG001	BR112018015868	0	presumido
QG001	BR112022023942	0	presumido
QG001	BR112022007700	0	presumido
QG001	BR112022023703	0	presumido
QG001	BR112021003350	0	presumido
QG001	BR112023000304	0	presumido
QG001	BR112023021962	0	presumido
QG001	BR202022010213	0	presumido
QG001	BR112018008182	0	presumido
QG001	BR202021013915	0	presumido
QG001	BR112021009713	0	presumido
QG001	BR102022008048	0	presumido
QG001	BR102022016919	0	presumido
QG001	BR112017006901	0	presumido
QG001	BR112023021672	0	presumido
QG001	BR112022021402	0	presumido
QG001	BR112018000907	0	presumido
QG001	BR112022024728	0	presumido
QG001	BR112022027076	0	presumido
QG001	BR102023000618	0	presumido
QG001	BR112022010302	0	presumido
QG001	BR112017022424	0	presumido
QG001	BR112022025989	0	presumido
QG001	BR112023020462	0	presumido
QG001	BR202021015276	0	presumido
QG001	BR112017016297	0	presumido
QG001	BR112019007483	0	presumido
QG001	BR0813103	0	presumido
QG001	BR112023016410	0	presumido
QG001	BR112022023244	0	presumido
QG001	BR122023024830	0	presumido
QG001	BR112018014742	0	presumido
QG001	BR112019008040	0	presumido
QG001	BR112016022231	0	presumido
QG001	BR1012077	0	presumido
QG001	BR112023000689	0	presumido
QG001	BR102021009152	0	presumido
QG001	BR112018007107	0	presumido
QG001	BR122017019640	0	presumido
QG001	BR112018076262	0	presumido
QG001	BR102022009612	0	presumido
QG001	BR112022009857	0	presumido
QG001	BR112018005801	0	presumido
QG001	BR102021013714	0	presumido
QG001	BR112019020550	0	presumido
QG001	BR112018003056	0	presumido
QG001	BR112018068883	0	presumido
QG001	BR112016013332	0	presumido
QG001	BR112017025982	0	presumido
QG001	BR112023016404	0	presumido
QG001	BR102017011408	0	presumido
QG001	BR112022021601	0	presumido
QG001	BR112020005503	0	presumido
QG001	BR112022013297	0	presumido
QG001	BR112022023995	0	presumido
QG001	BR202020013596	0	presumido
QG001	BR112022010842	0	presumido
QG001	BR102014020266	0	presumido
QG001	BR112023018313	0	presumido
QG001	BR102022007285	0	presumido
QG001	BR112019001648	0	presumido
QG001	BR112023018092	0	presumido
QG001	BR112020011703	0	julgado
QG001	BR112022020079	0	presumido
QG001	BR122017010763	0	presumido
QG001	BR112017009357	0	presumido
QG001	BR112015009241	0	presumido
QG001	BR112023019764	0	presumido
QG001	BR112019005680	1	julgado
QG001	BR122022020015	0	presumido
QG001	BR112022017298	0	presumido
QG001	BR112023020700	0	presumido
QG001	BR112018016451	0	presumido
QG001	BR112022015740	0	presumido
QG001	BR102022009711	0	presumido
QG001	BR112015000267	0	presumido
QG001	BR102017011990	0	presumido
QG001	BR202017018653	0	presumido
QG001	BR0619840	0	presumido
QG001	BR112023014238	1	julgado
QG001	BR112022007557	0	presumido
QG001	BR102017020810	0	presumido
QG001	BR112023017040	0	presumido
QG001	BR112022016739	0	presumido
QG001	BR112022021721	0	presumido
QG001	BR112022010067	2	julgado
QG001	BR112022014182	0	presumido
QG001	BR112018016666	0	presumido
QG001	BR202021004375	0	presumido
QG001	BR102021014564	0	presumido
QG001	BR112022016181	0	presumido
QG001	BR112022023888	0	presumido
QG001	BR112020008459	0	presumido
QG001	BR202022008848	0	presumido
QG001	BR102022021334	0	presumido
QG001	BR102021013693	0	presumido
QG001	BR202021010924	0	presumido
QG001	BR112015008347	0	presumido
QG001	BR112022020905	0	presumido
QG001	BR112019003993	0	presumido
QG001	BR202017015064	0	presumido
QG001	BR112022014949	0	presumido
QG001	BR112019000307	0	presumido
QG001	BR102021013335	0	presumido
QG001	BR112022015825	0	presumido
QG001	BR112016025287	0	presumido
QG001	BR112020000747	0	presumido
QG001	BR112022010064	0	presumido
QG001	BR112023014598	0	presumido
QG001	BR112022008710	2	julgado
QG001	BR102018070685	0	presumido
QG001	BR112022020563	0	presumido
QG001	BR112022024612	0	presumido
QG001	BR112023004303	0	presumido
QG001	BR102022018856	0	presumido
QG001	BR112014010028	0	presumido
QG001	BR112017000910	0	presumido
QG001	BR102021019838	0	presumido
QG001	BR112022015862	0	presumido
QG001	BR102022020574	0	presumido
QG001	BR112022023047	0	presumido
QG001	BR112023016226	0	presumido
QG001	BR112023002603	0	presumido
QG001	BR112023012932	0	presumido
QG001	BR112017012945	0	presumido
QG001	BR102021000057	0	presumido
QG001	BR112018006058	0	presumido
QG001	BR112023018758	0	presumido
QG001	BR202022005804	0	presumido
QG001	BR112018001173	0	presumido
QG001	BR112021008183	0	presumido
QG001	BR112020006486	0	presumido
QG001	BR112017019812	0	presumido
QG001	BR122020006607	0	presumido
QG001	BR112022023219	0	presumido
QG001	BR112023022260	0	presumido
QG001	BR112020013023	0	presumido
QG001	BR112019022497	0	presumido
QG001	BR102023004868	0	presumido
QG001	BR202022007457	0	presumido
QG001	BR102019007395	0	presumido
QG001	BR112022022484	0	presumido
QG001	BR102021014363	0	presumido
QG001	BR102020026775	0	presumido
QG001	BR102014024155	0	presumido
QG001	BR102021013552	0	presumido
QG001	BR112019026615	0	presumido
QG001	BR112012032317	0	presumido
QG001	BR112016017893	0	presumido
QG001	BR122013020551	0	presumido
QG001	BR112018069095	0	presumido
QG001	BR122020000172	0	presumido
QG001	BR102018071844	0	presumido
QG001	BR112023018145	0	presumido
QG001	BR112020008844	0	presumido
QG001	BR112023019559	0	presumido
QG001	BR112019024688	0	presumido
QG001	BR112022026261	0	julgado
QG001	BR112022008872	0	presumido
QG001	BR112022013969	0	presumido
QG001	BR112017024329	0	presumido
QG001	BR102017015382	0	presumido
QG001	BR202018017320	0	presumido
QG001	BR112017021458	0	presumido
QG001	BR122022015241	0	presumido
QG001	BR102018012662	0	presumido
QG001	BR112022009388	0	presumido
QG001	BR112022006866	0	presumido
QG001	BR112019010705	0	presumido
QG001	BR102016002632	0	presumido
QG001	BR112022016544	0	presumido
QG001	BR102019013472	0	presumido
QG001	BR112018007509	0	presumido
QG001	BR112022022910	0	presumido
QG001	BR112014025989	0	presumido
QG001	BR102022005610	0	presumido
QG001	BR112022011427	0	presumido
QG001	BR102015005067	0	presumido
QG001	BR112022008763	0	presumido
QG001	BR112022022431	0	presumido
QG001	BR112019001545	0	presumido
QG001	BR112020004551	0	presumido
QG001	BR112018006660	0	presumido
QG001	BR112023013908	0	presumido
QG001	BR122023023563	0	presumido
QG001	BR112021010839	0	presumido
QG001	BR112023019339	0	presumido
QG001	BR112018073619	0	presumido
QG001	BR112019004085	0	presumido
QG001	BR112023022284	0	presumido
QG001	BR112016011664	0	presumido
QG001	BR112023021366	0	presumido
QG001	BR112017013244	0	presumido
QG001	BR112022020803	0	presumido
QG001	BR112023001698	0	presumido
QG001	BR112018067370	0	presumido
QG001	BR112023000410	0	presumido
QG001	BR112023004430	0	presumido
QG001	BR102021012721	0	presumido
QG001	BR102022012852	0	presumido
QG001	BR112023021094	0	presumido
QG001	BR112014021148	0	presumido
QG001	BR112014031394	0	presumido
QG001	BR112019018762	0	presumido
QG001	BR112018008785	0	presumido
QG001	BR112012031342	0	presumido
QG001	BR112016009555	0	presumido
QG001	BR112017017026	0	presumido
QG001	BR112022025170	0	presumido
QG001	BR0619595	0	presumido
QG001	BR112023000203	0	presumido
QG001	BR112019008064	0	presumido
QG001	BR112016024641	0	presumido
QG001	BR112022009518	0	presumido
QG001	BR122021000920	0	presumido
QG001	BR202021001275	0	presumido
QG001	BR102023005314	0	presumido
QG001	BR112015022945	0	presumido
QG001	BR112014010630	0	presumido
QG001	BR112022012218	0	presumido
QG001	BR112022024835	0	presumido
QG001	BR102017003456	0	presumido
QG001	BR112015019286	0	presumido
QG001	BR112023002398	0	presumido
QG001	BR112019010305	0	presumido
QG001	BR112022022170	0	presumido
QG001	BR112017003054	0	presumido
QG001	BR112020002655	0	presumido
QG001	BR112015030412	0	presumido
QG001	BR112018015141	0	presumido
QG001	BR102021014465	0	presumido
QG001	BR102017025123	0	presumido
QG001	BR112022021860	0	presumido
QG001	BR122022015729	0	presumido
QG001	BR112016001076	0	presumido
QG001	BR112023000135	0	presumido
QG001	BR112018014726	0	presumido
QG001	BR112022007101	0	presumido
QG001	BR112022018311	0	presumido
QG001	BR112022025651	0	presumido
QG001	BR112015018118	0	presumido
QG001	BR102018071413	0	presumido
QG001	BR112017006228	0	presumido
QG001	BR112022012334	0	presumido
QG001	BR112022013124	0	presumido
QG001	BR112018001601	0	presumido
QG001	BR112018074570	0	presumido
QG001	BR112021023806	0	presumido
QG001	BR112018016320	0	presumido
QG001	BR112017000089	0	presumido
QG001	BR112023002925	0	presumido
QG001	BR112021026094	0	presumido
QG001	BR112017028535	0	presumido
QG001	BR202021002117	0	presumido
QG001	BR112018012721	0	presumido
QG001	BR112023013313	0	presumido
QG001	BR112016018800	0	presumido
QG001	BR102017013895	0	presumido
QG001	BR112014017509	2	julgado
QG001	BR112016013623	0	presumido
QG001	BR112019012520	0	presumido
QG001	BR122020004104	0	presumido
QG001	BR112022024814	0	presumido
QG001	BR112016021663	0	presumido
QG001	BR112019002838	0	presumido
QG001	BR102013028068	0	presumido
QG001	BR122019026701	0	presumido
QG001	BR112023017800	0	presumido
QG001	BR122020007729	0	presumido
QG001	BR112023003365	0	presumido
QG001	BR122016024992	0	presumido
QG001	BR112022018105	0	presumido
QG001	BR112020021822	0	presumido
QG001	BR112019021401	0	presumido
QG001	BR112022020390	0	presumido
QG001	BR112018010875	0	presumido
QG001	BR102021009716	0	presumido
QG001	BR102016023266	0	presumido
QG001	BR112022010920	0	presumido
QG001	BR112022016286	0	presumido
QG001	BR102021012711	0	presumido
QG001	BR112019008434	0	presumido
QG001	BR112012008195	0	presumido
QG001	BR112017025218	0	presumido
QG001	BR112020011729	0	presumido
QG001	BR102016022807	0	presumido
QG001	BR202022007657	0	presumido
QG001	BR112022016237	0	presumido
QG001	BR112019020746	0	presumido
QG001	BR112018003822	0	presumido
QG001	BR112022011000	0	presumido
QG001	BR102022025738	0	presumido
QG001	BR102014004402	0	presumido
QG001	BR102019006941	0	presumido
QG001	BR112023018519	0	presumido
QG001	BR112022009977	0	presumido
QG001	BR122022019343	0	presumido
QG001	BR112014032056	0	presumido
QG001	BR112020009399	0	presumido
QG001	BR112022014358	0	presumido
QG001	BR112018074732	0	presumido
QG001	BR202021002865	0	presumido
QG001	BR112015023481	0	presumido
QG001	BR112022007644	0	presumido
QG001	BR122022017521	0	presumido
QG001	BR102015016489	0	presumido
QG001	BR112020011203	0	presumido
QG001	BR102022013331	0	presumido
QG001	BR112022012090	0	presumido
QG001	BR1014572	0	presumido
QG001	BR112022003188	0	presumido
QG001	BR112022013004	0	presumido
QG001	BR102022025048	0	presumido
QG001	BR112022020830	0	presumido
QG001	BR112019012726	0	presumido
QG001	BR112018002777	0	presumido
QG001	BR112022013356	0	presumido
QG001	BR112015026240	0	presumido
QG001	BR112018072148	0	presumido
QG001	BR112022021543	0	presumido
QG001	BR112022013680	0	presumido
QG001	BR112017008629	0	presumido
QG001	BR112023001187	0	presumido
QG001	BR112019025621	0	presumido
QG001	BR202017023942	0	presumido
QG001	BR112019005485	0	presumido
QG001	BR112022020278	0	presumido
QG001	BR202022009554	0	presumido
QG001	BR112018002057	0	presumido
QG001	BR112018000273	0	presumido
QG001	BR112022020083	0	presumido
QG001	BR202018008652	0	presumido
QG001	BR112016009494	0	presumido
QG001	BR0811140	0	presumido
QG001	BR112023013658	0	presumido
QG001	BR112017016883	0	presumido
QG001	BR112022014530	0	presumido
QG001	BR102016004486	0	presumido
QG001	BR0911429	0	presumido
QG001	BR112023001635	0	presumido
QG001	BR112022013452	0	presumido
QG001	BR112023019592	0	presumido
QG001	BR112012018232	0	presumido
QG001	BR112023005536	0	presumido
QG001	BR202023011612	0	presumido
QG001	BR112019003654	0	presumido
QG001	BR112019012879	0	presumido
QG001	BR202021019744	0	presumido
QG001	BR102014017835	0	presumido
QG001	BR112019006417	0	presumido
QG001	BR112022007948	0	presumido
QG001	BR112017023129	0	presumido
QG001	BR112023003362	0	presumido
QG001	BR112021023832	0	presumido
QG001	BR202017016822	0	presumido
QG001	BR112022011646	0	presumido
QG001	BR102015025992	0	presumido
QG001	BR112022005756	0	presumido
QG001	BR112023019609	0	presumido
QG001	BR112022023214	0	presumido
QG001	BR112014031223	0	presumido
QG001	BR112018073010	0	presumido
QG001	BR102017023103	0	presumido
QG001	BR112022027124	0	presumido
QG001	BR112018067581	0	presumido
QG001	BR0720691	0	presumido
QG001	BR102018016489	0	presumido
QG001	BR112023002792	0	presumido
QG001	BR112016013463	0	presumido
QG001	BR112022007115	0	presumido
QG001	BR112016020841	0	presumido
QG001	BR112018067318	0	presumido
QG001	BR112015005285	0	presumido
QG001	BR112023019263	0	presumido
QG001	BR112017018439	0	presumido
QG001	BR112014015106	0	presumido
QG001	BR102021024153	0	presumido
QG001	BR0814659	0	presumido
QG001	BR112022025004	0	presumido
QG001	BR112017028226	0	presumido
QG001	BR102023004268	0	presumido
QG001	BR112022026524	0	presumido
QG001	BR112019023732	0	presumido
QG001	BR112016023155	0	julgado
QG001	BR202022009870	0	presumido
QG001	BR112015025910	0	presumido
QG001	BR112014001800	0	presumido
QG001	BR202022010431	0	presumido
QG001	BR112017005927	0	presumido
QG001	BR112022007318	0	presumido
QG001	BR122018074319	0	presumido
QG001	BR112018006760	0	presumido
QG001	BR112022011709	0	presumido
QG001	BR112015001615	0	presumido
QG001	BR112014032106	0	presumido
